firstnameid	lastnameid	playerjerseynameid	commonnameid	role4	role3	gkglovetypecode	role5	role2	role1	eyebrowcode	skintypecode	haircolorcode	facialhairtypecode	curve	jerseystylecode	agility	tattooback	accessorycode4	gksavetype	positioning	tattooleftarm	hairtypecode	facepsdlayer0	standingtackle	preferredposition3	longpassing	penalties	animfreekickstartposcode	lipcolor	isretiring	longshots	gkdiving	icontrait2	interceptions	shoecolorcode2	crossing	potential	gkreflexes	finishingcode1	reactions	composure	skinsurfacepack	vision	contractvaliduntil	finishing	dribbling	slidingtackle	accessorycode3	preferredposition5	accessorycolourcode1	headtypecode	driref	sprintspeed	undershortstyle	height	hasseasonaljersey	tattoohead	preferredposition2	strength	shoetypecode	birthdate	preferredposition1	tattooleftleg	skinmakeup	ballcontrol	phypos	shotpower	trait1	socklengthcode	weight	hashighqualityhead	eyedetail	tattoorightarm	icontrait1	balance	gender	headassetid	gkkicking	defspe	internationalrep	preferredposition6	shortpassing	freekickaccuracy	skillmoves	faceposerpreset	usercaneditname	avatarpomid	finishingcode2	aggression	acceleration	paskic	headingaccuracy	iscustomized	preferredposition7	runningcode2	modifier	gkhandling	eyecolorcode	jerseysleevelengthcode	sockstylecode	accessorycolourcode3	accessorycode1	playerjointeamdate	headclasscode	tattoofront	nationality	preferredfoot	sideburnscode	weakfootabilitytypecode	jumping	personality	gkkickstyle	stamina	playerid	accessorycolourcode4	gkpositioning	headvariation	skillmoveslikelihood	trait2	shohan	skintonecode	shortstyle	overallrating	smallsidedshoetypecode	emotion	runstylecode	facepsdlayer1	muscularitycode	skincomplexion	jerseyfit	accessorycode2	shoedesigncode	shoecolorcode1	hairstylecode	bodytypecode	animpenaltiesstartposcode	pacdiv	defensiveawareness	runningcode1	preferredposition4	volleys	accessorycolourcode2	tattoorightleg	facialhaircolorcode
751	1303	7	0	0	0	0	0	30	42	2210000	6	0	287	59	1	74	0	0	0	66	0	681	0	40	27	52	65	0	0	0	72	8	0	42	31	66	75	15	0	60	60	223101	64	2027	74	72	40	0	-1	0	2508	70	75	0	182	0	0	16	66	382	153251	25	0	0	68	60	68	0	2	78	0	2	0	0	66	0	69963	5	37	1	-1	60	48	2	0	0	0	0	46	73	60	60	0	-1	0	0	15	3	0	1	0	0	161533	1	0	60	1	0	3	72	2	0	58	69963	0	15	0	1	0	71	5	0	68	501	3	0	0	0	4	0	0	0	30	0	2	0	74	22	0	-1	60	0	0	21
23622	24698	24698	0	0	0	0	0	0	21	1450000	0	3	0	46	1	81	0	0	0	62	0	673	0	59	-1	62	47	0	0	0	58	8	0	59	31	43	69	10	0	60	44	223101	60	2026	59	62	55	0	-1	0	33	64	55	0	170	3	0	18	43	245	152790	14	0	0	61	52	58	0	0	69	0	2	0	0	81	0	69965	6	55	1	-1	63	38	1	0	0	0	0	56	54	56	44	0	-1	0	0	14	3	0	1	0	0	161181	1	0	36	1	0	3	37	4	0	69	69965	0	7	0	1	0	57	2	0	62	501	3	0	0	0	1	2	0	0	30	0	8	0	55	53	0	-1	42	0	0	0
16476	31696	44000	44000	0	36	0	0	39	42	10401	0	0	58	70	1	69	0	0	0	72	0	1285	0	12	23	67	65	0	0	0	71	5	0	22	31	68	79	12	0	73	63	223101	65	2028	73	74	10	0	-1	0	46	73	79	0	184	3	0	27	74	125	152523	25	0	0	75	71	73	0	1	70	0	2	0	0	66	0	69967	11	23	1	-1	72	50	2	0	0	0	0	58	77	68	74	0	-1	0	0	12	5	0	1	0	0	161161	0	0	45	2	0	3	85	2	0	72	69967	0	8	0	2	0	72	3	0	74	502	3	0	4	0	4	0	0	0	30	0	2	0	78	23	0	16	69	0	0	0
18165	40417	40417	0	0	0	2	0	0	1	60101	0	3	259	11	1	36	0	0	0	4	0	123	0	13	-1	21	18	0	0	0	8	61	0	13	31	10	68	68	0	60	41	223101	57	2027	5	14	11	0	-1	0	42	68	28	0	187	3	0	-1	77	389	152975	0	0	0	14	64	44	0	2	82	0	2	0	0	35	0	69969	58	26	1	-1	18	10	0	0	0	0	0	23	25	58	13	0	-1	0	1	59	3	0	1	0	0	160786	1	0	52	1	0	2	62	3	1	30	69969	0	64	0	0	0	59	2	0	63	500	3	0	0	0	2	2	0	0	30	0	5	0	61	7	0	-1	8	0	0	3
1476	30761	30761	0	0	0	137	0	0	1	1140101	0	3	0	14	1	23	0	0	0	7	0	165	0	11	-1	28	17	0	0	0	8	53	0	12	31	14	57	54	0	42	31	223101	33	2025	5	7	10	0	-1	0	1508	54	22	0	193	3	0	-1	58	42	152480	0	0	0	19	55	38	0	0	81	0	2	0	0	24	0	69982	51	27	1	-1	23	10	0	0	0	0	0	28	31	51	10	0	-1	0	1	49	3	3	1	0	0	161162	1	0	95	1	0	2	49	4	1	16	69982	0	55	0	0	0	49	2	0	52	503	3	0	0	0	1	0	0	0	30	0	4	0	53	6	0	-1	6	0	0	3
31427	25392	25392	0	0	0	0	0	0	41	1450101	0	0	0	36	1	52	0	0	0	46	0	82	0	17	-1	27	64	0	0	0	48	5	0	14	31	30	61	6	0	52	44	220101	42	2026	55	50	13	0	-1	0	1010	49	74	0	185	3	0	-1	47	69	153493	25	0	0	44	43	51	0	0	68	0	2	0	0	62	0	69986	14	18	1	-1	40	33	1	0	0	0	0	25	58	36	44	0	-1	0	0	14	9	0	1	0	0	161164	1	0	95	1	0	3	38	3	0	52	69986	0	10	0	1	0	52	8	0	50	501	3	0	0	0	10	0	0	0	30	0	5	0	67	16	0	-1	42	0	0	21
30865	29019	29019	0	0	0	0	0	28	24	2150401	0	3	35	69	1	73	0	0	0	61	0	1070	0	47	3	62	51	0	0	0	67	10	0	28	31	61	74	11	0	60	64	224001	62	2026	63	66	45	0	-1	0	529	67	68	0	178	3	0	16	59	69	153870	12	0	0	66	59	70	0	2	78	0	2	0	0	70	0	69987	12	40	1	-1	66	63	2	0	0	0	0	42	72	64	40	0	-1	0	1	6	3	0	1	0	8	161369	1	0	21	1	0	3	56	4	0	72	69987	0	10	0	2	0	64	4	0	66	502	3	0	0	0	3	0	16	0	30	0	2	0	70	38	0	-1	51	1	0	0
25188	22388	22388	0	0	0	0	0	0	42	60201	0	3	0	46	1	57	0	0	0	66	0	672	0	22	-1	38	64	0	0	0	59	12	0	22	31	42	81	9	0	65	62	223101	54	2028	69	65	15	16	-1	0	12	65	65	0	184	3	0	-1	78	74	154533	25	0	0	68	70	71	0	2	85	0	2	0	0	57	0	69992	11	25	1	-1	55	53	2	0	0	0	0	65	55	49	68	0	-1	0	0	14	2	0	1	1	8	161164	1	0	51	1	0	4	74	4	0	57	69992	0	15	0	1	0	67	2	0	67	501	3	0	0	0	2	1	9	0	30	0	2	0	61	18	0	-1	63	0	0	3
3003	44001	44001	0	0	0	0	0	0	3	60000	0	5	27	50	1	59	0	0	0	49	0	1065	0	58	-1	57	47	0	0	0	45	14	0	53	31	62	70	7	0	48	55	232201	51	2028	46	58	56	0	-1	0	2004	59	65	0	177	3	0	12	44	172	153531	3	0	0	61	52	55	0	0	70	0	0	0	0	78	0	69996	5	55	1	-1	61	44	1	0	0	0	0	46	69	57	55	0	-1	0	2	6	5	0	1	0	0	161698	1	0	18	1	0	3	52	3	0	73	69996	0	9	0	1	0	48	2	0	61	503	3	0	0	0	1	2	0	0	30	0	2	0	67	52	0	-1	41	0	0	5
2734	3038	123	0	0	0	0	0	20	18	60101	0	21	0	54	1	72	0	0	0	68	0	1082	0	73	-1	69	39	0	0	0	55	14	0	64	31	59	81	13	0	66	71	220101	67	2026	52	72	67	0	-1	0	1021	74	69	0	173	0	0	-1	63	99	154195	14	0	0	78	68	58	0	0	68	0	2	0	0	75	0	69997	5	64	1	-1	74	42	2	0	0	0	0	64	71	66	55	0	-1	0	0	9	9	0	1	0	24	161164	1	0	103	1	0	2	68	3	0	81	69997	0	10	0	1	0	54	10	0	71	501	3	0	0	0	10	0	0	0	30	0	2	0	70	58	0	-1	48	0	0	21
33367	24363	24363	0	0	0	0	0	22	18	60201	0	0	0	74	1	75	0	0	0	75	0	643	4	67	-1	74	56	0	0	0	64	5	0	69	31	63	85	6	0	73	78	224001	76	2027	67	78	43	0	-1	0	1016	78	74	0	183	3	0	-1	47	124	154713	14	0	0	80	55	80	16777216	0	69	1	2	0	0	70	0	70004	10	57	1	-1	78	54	2	0	0	0	0	58	76	73	44	0	-1	0	0	10	3	0	1	0	7	161164	0	0	18	2	0	5	55	3	0	69	70004	0	6	0	2	0	68	6	0	75	503	3	0	1	0	6	2	16	0	30	0	1	0	75	47	0	-1	47	1	0	0
2322	4318	4318	0	0	0	0	0	24	28	60101	0	6	29	56	1	76	0	0	0	56	0	157	0	56	7	60	57	0	0	0	52	6	0	44	31	62	78	12	0	63	69	223101	65	2027	59	72	45	0	-1	0	1541	71	74	0	176	3	0	12	49	98	154252	16	0	0	71	58	45	0	1	63	0	2	0	0	68	0	70005	9	50	1	-1	68	49	2	0	0	0	0	50	75	63	49	0	-1	0	1	9	8	0	1	0	0	161382	1	0	18	1	0	3	56	3	0	81	70005	0	7	0	2	0	54	2	0	68	500	3	0	0	0	1	0	0	0	30	0	1	0	74	49	0	-1	43	0	0	6
25486	44002	44002	0	0	0	0	0	0	41	60101	0	0	0	49	1	60	0	0	0	60	0	689	0	20	-1	46	59	0	0	0	61	15	0	14	31	45	75	9	0	48	58	223101	50	2027	62	57	18	0	-1	0	1508	58	72	0	183	3	0	-1	63	44	154405	25	0	0	60	56	66	0	0	75	0	2	0	0	62	0	70006	11	22	1	-1	57	45	2	0	0	0	0	39	69	51	59	0	-1	0	0	9	9	0	1	0	0	161760	1	0	18	1	0	3	67	4	0	54	70006	0	6	0	1	0	62	4	0	61	502	3	0	0	0	4	0	0	0	30	0	2	0	71	17	0	-1	54	0	0	0
34032	2034	2034	0	0	20	0	0	49	15	60101	0	3	0	54	1	55	0	0	0	31	0	645	0	69	5	68	60	0	0	0	45	14	0	69	31	53	77	6	0	68	57	223101	65	2028	49	60	68	0	-1	0	2002	60	67	0	190	3	0	14	84	124	154010	10	0	0	62	79	58	0	1	76	0	2	0	0	53	0	70007	8	68	1	-1	69	42	1	0	0	0	0	68	64	63	66	0	-1	0	1	13	4	0	1	0	0	161546	1	0	13	1	0	3	79	2	0	76	70007	0	14	0	1	0	49	2	0	70	503	3	0	0	0	2	0	0	0	30	0	5	0	66	68	0	-1	31	0	0	20
39429	12094	12094	0	0	0	0	0	19	18	60101	0	21	35	53	1	80	0	0	0	60	0	299	0	68	-1	68	45	0	0	0	52	7	0	65	31	49	79	12	0	65	68	220101	67	2029	55	72	54	0	-1	0	1037	73	72	0	180	3	0	-1	57	79	154009	14	0	0	75	62	58	0	0	66	0	2	0	0	68	0	70011	6	62	1	-1	72	44	2	0	0	0	0	64	74	63	51	0	-1	0	0	7	9	0	1	0	0	160977	1	0	108	1	0	3	63	4	0	71	70011	0	11	0	2	0	54	9	0	68	503	3	0	0	0	9	2	0	0	30	0	1	0	73	59	0	-1	48	0	0	21
27009	32705	32705	0	0	0	0	0	0	9	60101	0	21	0	59	1	77	0	0	0	49	0	96	0	66	-1	56	40	0	0	0	41	9	0	60	31	67	79	6	0	62	62	220101	53	2030	43	65	65	0	-1	0	1016	67	78	0	178	3	0	16	51	370	154634	7	0	0	67	59	51	0	0	75	0	2	0	0	73	0	70012	7	61	1	-1	65	38	1	0	0	0	0	61	75	60	52	0	-1	0	2	13	9	3	1	0	0	161698	1	0	18	2	0	2	60	4	0	72	70012	0	10	0	1	0	44	10	0	67	501	3	0	0	0	10	2	0	0	30	0	2	0	77	58	0	-1	39	0	0	21
29980	39220	29980	0	0	0	0	0	0	41	60201	0	3	16	60	1	63	0	0	0	61	0	672	0	16	-1	40	67	0	0	0	57	11	0	19	31	35	79	6	0	59	49	223101	52	2028	66	64	18	0	-1	0	4	62	71	0	188	3	0	-1	68	363	154226	25	0	0	62	59	56	0	1	78	0	2	0	0	60	0	70013	11	22	1	-1	51	44	1	0	0	0	0	31	65	46	64	0	-1	0	0	10	3	0	1	0	0	160881	1	0	48	2	0	3	70	2	0	60	70013	0	8	0	2	0	61	1	0	62	501	4	0	0	0	1	1	0	0	30	0	5	0	68	17	0	-1	47	0	0	21
10249	40458	40458	0	0	0	0	0	0	31	60101	0	0	29	65	1	75	0	0	0	55	0	223	0	38	14	61	53	0	0	0	47	11	0	37	31	41	76	9	0	56	62	223101	65	2027	50	68	33	0	-1	0	1502	68	71	0	175	0	0	16	55	84	154069	18	0	0	67	57	47	0	1	68	0	2	0	0	80	0	70014	6	36	1	-1	60	48	2	0	0	0	0	47	76	57	41	0	-1	0	0	9	9	0	1	0	0	160786	1	0	97	2	0	2	57	2	0	67	70014	0	14	0	2	0	49	4	0	62	503	3	0	0	0	4	1	0	0	30	0	2	0	73	33	0	-1	37	0	0	0
27068	44003	44003	0	0	0	0	0	0	11	60101	0	20	35	29	1	53	0	0	0	29	0	1061	0	65	-1	54	36	0	0	0	18	13	0	58	31	26	74	8	0	57	60	223101	37	2026	27	46	63	0	-1	0	4	51	57	0	186	3	0	-1	69	96	154031	5	0	0	55	65	36	0	1	80	0	2	0	0	55	0	70015	14	61	1	-1	62	25	1	0	0	0	0	59	55	45	60	0	-1	0	0	14	5	0	1	0	0	161164	1	0	18	1	0	3	66	3	0	62	70015	0	9	0	1	0	27	2	0	62	501	3	0	0	0	2	2	0	0	30	0	4	0	56	60	0	-1	25	0	0	20
13141	39414	39414	0	0	0	0	0	27	23	60101	0	0	35	74	1	91	0	0	0	64	0	1082	0	41	23	54	51	0	0	0	63	9	0	48	31	59	77	14	0	55	65	223101	59	2027	61	76	44	0	-1	1	2511	74	62	0	173	3	0	16	35	102	154537	12	0	0	70	43	61	64	1	59	0	2	0	0	83	0	70017	10	40	1	-1	68	53	2	0	0	0	0	57	70	62	42	0	-1	0	1	7	9	0	1	0	16	161154	1	0	18	2	0	2	40	4	0	47	70017	0	11	0	3	0	61	5	0	65	501	3	0	0	0	5	0	0	0	30	0	1	0	66	31	0	-1	59	0	0	0
7573	22141	7573	0	0	0	0	0	0	7	60201	0	0	257	43	1	55	0	0	0	35	0	691	0	66	-1	39	31	0	0	0	26	10	0	66	31	49	76	9	0	52	41	223101	42	2028	29	55	60	0	-1	0	1009	50	60	0	184	3	0	16	57	169	154392	7	0	0	38	56	27	0	1	65	0	2	0	0	76	0	70018	7	68	1	-1	57	32	1	0	0	0	0	54	63	48	64	0	-1	0	2	12	9	0	1	0	0	161698	1	0	18	2	0	3	65	2	0	54	70018	0	14	0	1	0	28	8	0	61	501	3	0	0	0	8	0	0	0	30	0	1	0	61	74	0	-1	24	0	0	21
24173	1935	1935	0	0	0	0	0	0	18	60202	0	3	16	60	1	75	0	0	0	63	0	274	0	72	-1	73	45	0	0	0	57	5	0	71	31	57	82	12	0	70	73	220101	73	2030	57	74	65	0	-1	1	1004	74	69	0	177	3	0	10	65	102	154594	14	0	0	75	68	60	0	1	65	0	2	0	0	75	0	70020	13	67	1	-1	75	45	2	0	0	0	0	70	74	68	58	0	-1	0	0	8	9	0	1	0	26	161709	1	0	18	1	0	3	71	3	0	70	70020	0	12	0	1	0	57	7	0	72	501	2	0	0	0	4	0	0	0	30	0	1	0	71	64	0	-1	46	0	0	3
30902	22452	22452	0	0	29	0	0	32	31	30401	0	21	243	69	1	91	0	0	0	58	0	240	0	58	14	67	46	0	0	0	46	13	0	54	31	55	76	12	0	57	67	220101	64	2027	54	72	56	0	-1	0	1042	73	71	0	165	3	0	16	33	361	153496	18	0	0	70	46	52	0	1	60	0	2	0	0	92	0	70022	15	50	1	-1	69	44	2	0	0	0	0	53	78	64	29	0	-1	0	0	13	9	0	1	0	0	160967	1	0	214	2	0	2	41	4	0	67	70022	0	11	0	1	0	51	8	0	66	503	3	0	0	0	9	0	0	0	30	0	7	0	74	45	0	-1	47	0	0	21
33924	3435	3435	0	0	0	0	0	48	11	2330401	0	21	0	38	1	57	0	0	0	33	0	650	0	68	-1	51	37	0	0	0	22	11	0	60	31	48	74	10	0	55	53	220101	36	2027	26	39	64	0	-1	0	1021	49	62	0	178	3	0	-1	70	163	154357	5	0	0	59	62	41	0	0	65	0	2	0	0	62	0	70025	10	63	1	-1	64	31	1	0	0	0	0	60	62	50	51	0	-1	0	0	8	9	0	1	0	9	161163	1	0	18	1	0	2	63	3	0	49	70025	0	6	0	1	0	29	9	0	62	501	3	0	0	0	10	0	0	0	30	0	2	0	62	64	0	-1	23	0	0	21
7341	2810	2810	0	0	42	0	0	27	23	2290401	0	3	0	51	1	73	0	0	0	62	0	640	0	25	25	42	57	0	0	0	61	10	0	20	31	57	75	10	0	63	61	223101	51	2027	62	64	19	0	-1	0	2019	65	76	0	179	3	0	16	57	29	154113	12	0	0	63	58	61	0	0	72	0	2	0	0	75	0	70026	13	26	1	-1	59	52	2	0	0	0	0	54	77	54	56	0	-1	0	1	8	9	3	1	0	0	160952	1	0	50	1	0	3	68	3	0	61	70026	0	7	0	2	0	61	2	0	63	503	3	0	0	0	1	0	0	0	30	0	1	0	76	23	0	23	61	0	0	3
44004	27908	27908	0	0	0	0	0	10	6	2010401	0	0	0	41	1	68	0	0	0	41	0	109	0	49	12	35	36	0	0	0	32	6	0	48	31	48	66	7	0	47	46	220001	39	2026	26	47	47	0	-1	0	1004	49	72	0	191	0	0	7	65	378	154161	3	0	0	43	61	40	0	0	85	0	2	0	0	62	0	70029	14	47	1	-1	39	38	1	0	0	0	0	48	68	40	45	0	-1	0	2	14	9	0	1	0	0	161333	1	0	21	1	0	3	58	2	0	64	70029	0	11	0	1	0	31	10	0	53	501	3	0	0	0	9	0	0	0	30	0	4	0	70	46	0	-1	28	0	0	0
17746	466	466	0	0	0	0	0	32	31	2210000	0	0	0	54	1	72	0	0	0	57	0	643	0	48	-1	58	52	0	0	0	56	11	0	44	31	50	70	12	0	54	55	223101	60	2026	55	61	39	0	-1	0	44	62	71	0	178	3	0	14	67	124	154000	18	0	0	60	64	58	0	2	77	0	2	0	0	69	0	70030	10	46	1	-1	59	49	2	0	0	0	0	49	73	57	52	0	-1	0	0	10	6	3	1	0	0	160452	1	0	14	1	0	3	67	2	0	70	70030	0	12	0	2	0	55	1	0	60	501	3	0	0	0	1	0	0	0	30	0	1	0	72	45	0	-1	46	0	0	0
24964	14564	14564	0	0	0	0	0	0	27	40000	0	0	16	68	1	83	0	0	0	56	0	109	0	28	27	52	64	0	0	0	55	7	0	23	31	58	78	13	0	57	65	223101	54	2028	60	69	37	0	-1	0	1036	69	76	0	177	3	0	12	53	121	153797	16	0	0	65	49	74	0	2	74	0	2	0	0	76	0	70035	9	29	1	-1	60	59	2	0	0	0	0	33	84	58	51	0	-1	0	1	7	9	0	1	0	0	161372	1	0	14	1	0	3	65	2	0	51	70035	0	10	0	2	0	62	7	0	64	502	2	0	0	0	1	1	0	0	30	0	2	0	80	25	0	-1	58	0	0	0
12226	28168	28168	0	0	0	0	0	0	31	2120000	0	0	16	54	1	72	0	0	0	51	0	299	0	48	-1	61	57	0	0	0	52	6	0	25	31	52	83	11	0	55	57	223101	60	2027	59	62	53	0	-1	1	1039	62	68	0	186	3	0	14	59	99	155060	18	0	0	62	55	55	0	1	72	0	2	0	0	61	0	70037	15	44	1	-1	64	53	2	0	0	0	0	42	60	59	55	0	-1	0	0	9	3	0	1	0	16	161391	1	0	21	2	0	4	60	3	0	57	70037	0	12	0	2	0	56	7	0	60	501	3	0	0	0	7	0	0	0	30	0	4	0	64	45	0	-1	55	0	0	0
16880	26107	26107	0	0	0	0	0	0	41	2290401	1	5	0	34	1	47	0	0	0	61	0	631	0	22	-1	38	57	0	0	0	51	9	0	20	31	32	74	8	0	53	48	223101	49	2026	64	58	21	0	-1	1	2013	57	54	0	188	3	0	-1	70	254	153933	25	0	0	63	63	60	0	0	80	0	2	0	0	47	0	70045	7	24	1	-1	50	38	2	0	0	0	0	49	50	43	65	0	-1	0	0	11	4	0	1	0	16	161158	1	0	95	1	0	3	66	2	0	61	70045	0	9	0	1	0	59	1	0	60	503	3	0	0	0	1	0	0	0	30	0	4	0	52	17	0	-1	42	0	0	19
19654	26146	19654	0	0	0	0	0	0	41	2310202	0	21	16	56	1	72	0	0	0	60	0	1082	0	32	-1	40	56	0	0	0	58	12	0	29	31	53	72	5	0	59	53	220101	52	2028	62	65	28	0	-1	0	1021	65	71	0	180	3	0	-1	64	102	153485	25	0	0	64	61	70	0	2	76	0	2	0	0	65	0	70049	6	32	1	-1	56	40	2	0	0	0	0	64	75	51	59	0	-1	0	0	10	9	0	1	0	0	161213	1	0	147	1	0	3	71	4	0	51	70049	0	14	0	2	0	62	8	0	63	501	2	0	0	0	3	0	0	0	30	0	1	0	73	26	0	-1	58	0	0	0
1470	38046	38046	0	0	0	0	0	0	38	60201	0	6	0	63	0	84	0	0	0	49	0	65	0	33	16	45	57	0	0	0	58	14	0	29	31	49	76	9	0	56	47	223101	47	2028	62	67	31	0	-1	0	13	67	71	0	167	1	0	25	42	365	154441	27	0	0	62	45	64	0	0	59	0	2	0	0	85	0	70050	6	34	1	-1	61	54	2	0	0	0	0	42	82	53	50	0	-1	0	0	15	2	0	1	0	0	161698	1	0	27	1	0	4	56	2	0	53	70050	0	12	0	2	0	60	1	0	61	502	2	0	0	0	1	2	0	0	30	0	8	0	76	35	0	-1	52	0	0	21
28559	25602	25602	0	0	0	0	0	14	18	60101	0	3	246	61	1	67	0	0	0	56	0	65	0	58	-1	69	70	0	0	0	45	15	0	43	31	57	63	13	0	56	67	223101	63	2028	49	63	58	0	-1	0	6	65	60	0	171	0	0	10	58	382	151326	14	0	0	67	60	64	0	0	75	0	2	0	0	74	0	70053	5	56	1	-1	70	57	1	0	0	0	0	53	65	65	60	0	-1	0	0	7	9	0	1	0	0	161158	1	0	52	1	0	3	65	3	0	70	70053	0	11	0	2	0	52	4	0	63	500	4	0	0	0	4	2	0	0	30	0	2	0	62	59	0	-1	46	0	0	3
20412	39128	39129	39130	0	0	0	0	0	11	2150101	0	21	0	36	1	53	0	0	0	32	0	115	0	46	-1	50	43	0	0	0	39	14	0	45	31	38	52	14	0	45	40	231102	42	2025	30	43	54	0	-1	0	517	44	53	0	188	3	0	10	76	379	150604	5	0	0	42	68	55	0	0	83	0	1	0	0	50	0	70055	14	48	1	-1	57	31	1	0	0	0	0	55	63	47	46	0	-1	0	0	9	9	0	1	0	0	161550	1	0	155	1	0	3	64	4	0	65	70055	0	9	0	1	0	37	2	0	52	501	3	0	0	0	3	2	0	0	30	0	6	0	58	50	0	-1	27	0	0	21
40236	21565	21610	21612	0	0	0	0	0	7	1140101	0	15	287	30	1	58	0	0	0	54	0	76	0	53	-1	42	36	0	0	0	28	14	0	52	29	49	57	6	0	52	45	231102	51	2025	23	54	54	0	-1	0	560	54	72	0	178	3	0	16	57	1	150038	7	0	0	53	57	23	0	0	69	0	1	0	0	71	0	70056	7	51	1	-1	51	33	1	0	0	0	0	45	73	47	40	0	-1	0	2	12	3	0	1	0	0	161011	1	0	155	2	0	3	54	2	0	69	70056	0	15	0	1	0	26	4	0	57	501	4	0	0	0	4	2	0	0	15	0	1	0	72	50	0	-1	26	0	0	21
3399	5368	5368	0	0	0	0	0	0	41	60101	0	19	0	57	1	65	0	0	0	54	0	1285	0	40	16	48	52	0	0	0	56	14	0	40	31	46	72	9	0	55	54	223101	57	2026	57	59	36	0	-1	0	42	59	71	0	188	3	0	12	59	106	154390	25	0	0	57	59	57	0	2	82	0	2	0	0	64	0	70063	12	39	1	-1	56	48	1	0	0	0	0	56	70	53	47	0	-1	0	0	7	4	0	1	0	0	161333	1	0	195	2	0	3	57	3	0	61	70063	0	6	0	2	0	56	1	0	57	502	3	0	0	0	1	0	0	0	30	0	4	0	71	36	0	-1	52	0	0	19
25839	27416	27416	0	0	0	0	0	0	27	60101	0	0	58	46	1	74	0	0	0	57	0	1082	0	32	27	55	55	0	0	0	51	12	0	27	31	57	66	8	0	52	56	223101	55	2028	53	64	40	0	-1	1	2512	64	69	0	177	3	0	12	50	106	153126	16	0	0	62	52	65	1048576	1	74	0	2	0	0	77	0	70065	11	33	1	-1	59	43	2	0	0	0	0	54	68	56	34	0	-1	0	1	12	3	0	1	0	7	161698	1	0	145	1	0	3	45	4	0	54	70065	0	5	0	3	0	54	4	0	60	502	3	0	0	0	4	0	0	0	30	0	2	0	69	35	0	-1	30	0	0	0
12603	34336	34336	0	0	0	0	0	0	38	1780401	0	0	0	59	1	76	0	0	0	43	0	577	0	23	16	39	47	0	0	0	51	15	0	23	31	45	77	9	0	43	42	223101	41	2027	50	69	20	0	-1	0	68	65	72	0	176	3	0	23	47	119	155125	27	0	0	58	47	55	0	1	71	0	2	0	0	84	0	70066	12	21	1	-1	49	48	1	0	0	0	0	66	73	46	32	0	-1	0	0	15	3	0	1	0	8	161164	1	0	198	1	0	3	44	2	0	34	70066	0	10	0	3	0	50	5	0	56	503	3	0	0	0	4	0	0	0	30	0	1	0	72	15	0	-1	44	0	0	0
6697	14835	14835	0	0	0	0	0	0	18	2150201	0	15	0	52	1	67	0	0	0	64	0	1284	0	52	-1	67	38	0	0	0	42	10	0	59	31	48	80	9	0	65	64	223101	66	2029	44	65	48	0	-1	0	4020	67	66	0	188	3	0	-1	62	119	154289	14	0	0	70	57	58	0	0	75	0	2	0	0	68	0	70069	9	52	1	-1	68	44	2	0	0	0	0	43	64	61	46	0	-1	0	0	14	1	0	1	0	0	161544	1	0	34	1	0	4	58	3	0	57	70069	0	15	0	2	0	47	1	0	64	503	2	0	0	0	1	0	0	0	30	0	4	0	65	50	0	-1	51	0	0	15
503	34201	34201	0	0	0	0	0	0	41	120101	0	5	0	29	1	49	0	0	0	46	0	1068	0	20	-1	30	48	0	0	0	43	12	0	23	31	25	61	14	0	47	53	223101	41	2027	52	42	16	0	-1	0	0	46	62	0	185	3	0	-1	69	142	154671	25	0	0	47	59	50	0	2	82	0	2	0	0	52	0	70079	7	23	1	-1	35	21	1	0	0	0	0	45	54	32	54	0	-1	0	0	8	9	0	1	0	0	161151	1	0	95	1	0	3	59	3	0	51	70079	0	14	0	1	0	49	2	0	50	500	3	0	0	0	1	0	0	0	30	0	5	0	58	18	0	-1	47	0	0	6
1476	9748	9748	0	0	0	0	0	11	13	2310101	0	0	251	31	1	59	0	0	0	53	0	197	0	67	-1	68	37	0	0	0	29	11	0	67	31	43	75	12	0	68	68	223101	37	2027	27	64	65	0	-1	0	1013	62	81	0	190	3	0	-1	81	380	152979	5	0	0	59	75	46	131072	0	88	0	2	0	0	52	0	70084	6	67	1	-1	68	28	1	0	0	0	0	63	80	53	65	0	-1	0	0	12	3	0	1	0	0	161341	1	0	46	2	0	3	85	3	0	69	70084	0	13	0	1	0	33	5	0	68	501	1	0	0	0	3	2	0	0	30	0	4	0	81	68	0	-1	29	0	0	0
8452	21484	21484	0	0	0	0	0	0	35	120000	0	1	0	48	1	66	0	0	0	67	0	505	0	62	16	40	60	0	0	0	58	6	0	54	31	65	70	6	0	67	63	122101	66	2028	64	64	40	0	-1	0	9527	65	68	0	160	3	0	12	65	363	153015	23	0	0	66	64	61	0	0	55	0	2	0	0	60	1	70091	7	55	1	-1	63	53	2	0	0	0	0	56	68	59	42	0	-1	0	0	10	1	0	1	0	0	161607	1	0	17	1	0	2	56	4	0	69	70091	0	10	0	1	0	61	2	0	65	501	2	0	0	0	2	0	0	0	30	0	8	0	68	57	0	-1	49	0	0	0
